34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,35,112,112,97,112,113,97,97,97,97,97,97,97,97,97,97,123,114,114,97,98,97,97,97,97,97,97,97,97,97,97,97,97,97,97,114,97,97,97,112,112,97,55,56,39,34,34,34,34,34,34,34,34,34,34,34,34,34,34
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,35,114,111,97,97,111,111,97,97,97,97,97,97,97,97,97,112,112,97,113,97,97,97,100,97,97,97,97,97,97,97,122,97,97,97,97,97,97,97,112,97,113,112,114,55,39,34,34,34,34,34,34,34,34,34,34,34,34,34
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,60,13,111,97,97,97,114,113,97,97,97,97,97,97,97,114,97,112,114,97,113,97,97,97,97,97,97,97,97,97,97,97,97,97,99,97,97,97,97,97,111,114,97,113,97,33,34,34,34,34,34,34,34,34,34,34,34,34,34
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,35,112,97,97,97,97,97,97,122,97,97,97,122,97,114,0,1,1,2,112,114,97,97,97,97,97,97,97,100,97,97,97,97,97,97,97,113,112,97,114,97,97,112,97,55,39,34,34,34,34,34,34,34,34,34,34,34,34
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,35,112,114,97,97,97,97,97,97,97,97,97,97,113,112,22,23,88,49,2,97,112,113,111,97,97,97,97,97,97,97,97,97,97,97,97,114,97,97,97,97,114,97,114,97,55,39,34,34,34,34,34,34,34,34,34,34,34
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,60,13,111,113,97,97,97,97,97,97,97,97,112,97,0,50,88,91,88,49,2,111,97,111,97,97,97,97,97,97,97,97,97,112,112,97,97,97,97,97,97,113,97,111,97,97,55,39,34,34,34,34,34,34,34,34,34,34
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,35,97,97,97,97,97,97,97,97,97,97,113,114,22,89,88,90,91,90,49,2,111,97,98,97,97,97,97,101,97,97,111,111,97,111,112,97,97,97,97,114,97,97,97,111,114,33,34,34,34,34,34,34,34,34,34,34
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,35,113,113,113,97,97,97,97,97,97,97,97,113,22,91,88,88,91,88,91,24,111,97,97,97,97,97,97,97,97,122,97,97,0,1,2,97,97,97,113,112,111,111,113,97,111,33,34,34,34,34,34,34,34,34,34,34
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,35,113,97,112,114,97,97,123,101,97,100,97,113,44,45,45,28,88,91,23,24,111,113,97,97,100,97,97,97,97,97,122,113,22,23,24,97,97,97,97,113,111,97,97,113,114,33,34,34,34,34,34,34,34,34,34,34
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,35,112,113,97,97,97,97,97,97,97,97,97,111,113,113,111,22,89,88,90,24,114,114,97,97,97,97,97,97,121,97,97,113,44,45,46,97,97,97,97,97,97,111,113,112,97,33,34,34,34,34,34,34,34,34,34,34
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,35,113,97,97,97,97,97,97,97,97,97,97,114,112,114,113,44,45,45,45,46,112,113,97,97,97,121,97,97,97,97,111,114,114,97,123,114,111,97,97,97,97,111,97,113,111,33,34,34,34,34,34,34,34,34,34,34
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,38,57,113,97,97,97,97,97,97,97,97,97,97,97,97,97,97,112,112,114,112,113,113,97,97,97,97,97,97,97,97,122,97,97,113,113,113,97,97,97,97,113,114,113,114,112,97,33,34,34,34,34,34,34,34,34,34,34
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,35,97,114,112,97,97,97,97,97,97,97,97,97,114,111,114,111,114,113,114,111,113,114,97,97,97,97,97,121,97,97,121,97,97,97,97,112,113,97,97,97,113,113,113,114,97,97,33,34,34,34,34,34,34,34,34,34,34
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,38,57,111,111,97,97,97,97,100,97,97,97,97,97,113,114,97,97,97,123,113,113,99,97,97,97,97,97,111,114,97,97,97,97,97,97,97,97,112,113,112,97,97,112,112,114,113,11,61,34,34,34,34,34,34,34,34,34,34
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,35,111,112,112,97,97,97,97,114,111,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,114,111,97,97,97,97,114,113,111,97,97,112,111,113,111,97,97,113,33,34,34,34,34,34,34,34,34,34,34,34
34,34,34,34,34,34,34,34,34,34,34,34,34,34,38,57,112,111,97,97,97,97,114,0,1,2,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,112,97,97,97,111,97,97,111,111,114,97,111,111,111,11,12,12,61,34,34,34,34,34,34,34,34,34,34,34
34,34,34,34,34,34,34,34,34,34,34,34,34,34,35,111,111,97,97,97,97,112,113,22,23,24,111,113,113,113,97,97,97,97,97,101,97,97,97,97,97,97,97,97,97,112,111,97,97,114,114,111,97,97,11,12,12,12,12,61,34,34,34,34,34,34,34,34,34,34,34,34,34,34
34,34,34,34,34,34,34,34,34,34,34,34,34,38,57,112,112,97,97,97,97,97,97,44,45,46,97,97,97,97,97,97,97,97,97,97,120,97,97,114,114,97,112,97,97,97,112,97,97,97,97,97,11,12,61,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
34,34,34,34,34,34,34,34,34,34,34,34,34,35,114,113,97,97,97,97,97,97,113,97,112,113,113,97,97,97,97,97,97,97,97,97,97,97,113,97,114,97,113,97,97,97,97,97,97,97,97,11,61,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
34,34,34,34,34,34,34,34,34,34,34,34,34,35,114,112,111,97,112,113,114,113,97,111,97,97,97,97,112,111,97,97,97,97,97,97,97,112,113,0,1,2,114,97,97,97,97,113,111,97,11,61,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
34,34,34,34,34,34,34,34,34,34,34,34,34,35,97,113,114,113,114,97,114,111,112,111,114,114,111,97,114,97,97,97,97,97,97,97,97,112,97,22,23,24,111,111,113,97,97,114,112,97,33,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
34,34,34,34,34,34,34,34,34,34,34,34,34,60,13,113,112,112,112,11,12,12,12,13,111,113,112,113,111,97,114,113,112,97,97,97,97,111,114,44,45,46,97,114,97,97,111,97,97,97,33,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
34,34,34,34,34,34,34,34,34,34,34,34,34,34,60,13,113,97,11,61,34,34,34,60,13,113,97,97,97,111,113,97,113,113,97,97,113,112,114,97,111,97,114,114,97,113,114,97,97,11,61,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,60,12,12,61,34,34,34,34,34,60,12,12,13,97,113,112,97,97,114,97,97,97,113,97,97,114,114,97,114,111,111,97,114,97,33,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,60,12,13,114,113,113,112,97,97,97,113,111,97,97,111,97,111,113,111,97,112,97,33,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,60,12,13,97,97,113,112,111,114,112,111,97,114,112,97,112,114,111,114,97,33,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,60,13,97,112,114,112,97,114,112,97,97,113,97,113,112,112,114,97,33,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,60,13,97,111,97,112,112,111,112,113,112,114,112,112,112,97,11,61,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,60,12,13,97,97,97,112,113,114,112,97,97,97,11,12,61,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,60,12,12,13,97,114,97,114,97,11,12,61,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,60,12,12,12,12,12,61,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
